"SubgroupID","ID_RSSD"
"44","682563"
"44","1102367"
"45","480228"
"45","783871"
"45","349361"
"46","349361"
"46","783871"
"46","480228"
"47","133319"
"47","720317"
"47","541101"
"48","541101"
"48","720317"
"48","133319"
"49","2990244"
"49","723112"
"49","1070345"
"50","1070345"
"50","723112"
"50","2990244"
"51","1640850"
"51","753276"
"51","31415"
"52","480228"
"52","302544"
"52","349361"
"53","349361"
"53","302544"
"53","480228"
"54","279431"
"54","302544"
"54","349361"
"55","349361"
"55","302544"
"55","279431"
"56","480228"
"56","302544"
"56","279431"
"57","1237616"
"57","316457"
"57","1100886"
"58","1100886"
"58","316457"
"58","1237616"
"59","1573257"
"59","852218"
"59","1039502"
"60","1039502"
"60","852218"
"60","1573257"
"61","840242"
"61","906915"
"61","830319"
"62","830319"
"62","906915"
"62","840242"
"63","852218"
"63","906915"
"63","1039502"
"64","1039502"
"64","906915"
"64","852218"
"65","830319"
"65","906915"
"65","852218"
"66","852218"
"66","906915"
"66","830319"
"67","3292217"
"67","918918"
"67","2368106"
"68","3587146"
"68","934329"
"68","1068762"
"69","1042351"
"69","938019"
"69","476810"
"70","476810"
"70","938019"
"70","1042351"
"71","1132449"
"71","972406"
"71","1111583"
"72","1389944"
"72","1024580"
"72","1911176"
"73","1911176"
"73","1024580"
"73","1024526"
"74","1389944"
"74","1024580"
"74","1024526"
"75","1911176"
"75","1024580"
"75","1389944"
"76","1024526"
"76","1024580"
"76","1389944"
"77","1103524"
"77","1029286"
"77","1118797"
"78","1118797"
"78","1029286"
"78","1103524"
"79","1239825"
"79","1032325"
"79","1020201"
"80","1042351"
"80","1044412"
"80","1045848"
"81","1045848"
"81","1044412"
"81","1042351"
"82","1951350"
"82","1045848"
"82","1042351"
"83","1042351"
"83","1045848"
"83","1951350"
"84","1193945"
"84","1068838"
"84","1068762"
"85","1193945"
"85","1068968"
"85","1068762"
"86","1042351"
"86","1046797"
"86","1045848"
"87","1045848"
"87","1046797"
"87","1042351"
"88","1035362"
"88","1035326"
"88","1036967"
"89","1037115"
"89","1037209"
"89","1039502"
"90","1039502"
"90","1037209"
"90","1037115"
"91","3872048"
"91","1072134"
"91","1120754"
"92","1073551"
"92","1072134"
"92","1120754"
"93","3872048"
"93","1072134"
"93","1073551"
"94","1120754"
"94","1072134"
"94","1073551"
"95","1120754"
"95","1072134"
"95","3872048"
"96","1100550"
"96","1100578"
"96","1237782"
"97","1237782"
"97","1100578"
"97","1100550"
"98","140755"
"98","1100961"
"98","1100886"
"99","910051"
"99","1100961"
"99","1100886"
"100","511355"
"100","1100961"
"100","1100886"
"101","1100886"
"101","1100961"
"101","140755"
"102","910051"
"102","1100961"
"102","140755"
"103","511355"
"103","1100961"
"103","140755"
"104","1143696"
"104","1107661"
"104","1107652"
"105","1107652"
"105","1107661"
"105","1143696"
"106","1231913"
"106","1102675"
"106","674951"
"107","674951"
"107","1102675"
"107","1231913"
"108","1039173"
"108","1155420"
"108","2911182"
"109","748601"
"109","1173433"
"109","852218"
"110","2896083"
"110","1173433"
"110","852218"
"111","852218"
"111","1173433"
"111","748601"
"112","2896083"
"112","1173433"
"112","748601"
"113","1174627"
"113","1173545"
"113","938019"
"114","938019"
"114","1173545"
"114","1174627"
"115","1170423"
"115","1173545"
"115","938019"
"116","1174636"
"116","1173545"
"116","938019"
"117","1170423"
"117","1173545"
"117","1174636"
"118","938019"
"118","1173545"
"118","1174636"
"119","1174627"
"119","1173545"
"119","1174636"
"120","1174636"
"120","1173545"
"120","1170423"
"121","1174627"
"121","1173545"
"121","1170423"
"122","1170423"
"122","1173545"
"122","1174627"
"123","1174636"
"123","1173545"
"123","1174627"
"124","2954974"
"124","1173880"
"124","906915"
"125","3141865"
"125","1173880"
"125","906915"
"126","906915"
"126","1173880"
"126","2954974"
"127","3141865"
"127","1173880"
"127","2954974"
"128","1171813"
"128","1174476"
"128","1171804"
"129","1171804"
"129","1174476"
"129","1171813"
"130","645616"
"130","1174533"
"130","906915"
"131","906915"
"131","1174533"
"131","645616"
"132","1193945"
"132","1174588"
"132","978819"
"133","4143400"
"133","1175624"
"133","938019"
"134","938019"
"134","1175624"
"134","4143400"
"135","2250313"
"135","1141991"
"135","796273"
"136","796273"
"136","1141991"
"136","2250313"
"137","1120754"
"137","1141991"
"137","796273"
