"SubgroupID","ID_RSSD"
"972","1241994"
"973","1242030"
"974","1275216"
"975","1209248"
"976","1209426"
"977","1209471"
"978","1248041"
"979","1248153"
"980","1248162"
"981","1248304"
"982","1209592"
"983","1209761"
"984","1248573"
"985","1248818"
"986","1242188"
"987","1242290"
"988","1242348"
"989","1242357"
"990","1210002"
"991","1248939"
"992","1249039"
"993","1242366"
"994","1242375"
"995","1242414"
"996","1242423"
"997","1242432"
"998","1242469"
"999","1242478"
"1000","1249196"
"1001","1249226"
"1002","1249347"
"1003","1210169"
"1004","1242601"
"1005","1242629"
"1006","1242683"
"1007","1249646"
"1008","1249682"
"1009","478757"
"1010","1249712"
"1011","1249730"
"1012","1242777"
"1013","1242852"
"1014","1356768"
"1015","1250101"
"1016","1242928"
"1017","1391303"
"1018","1230747"
"1019","1231333"
"1020","1231342"
"1021","1250437"
"1022","1250473"
"1023","1416439"
"1024","1251881"
"1025","1416831"
"1026","511355"
"1027","1417333"
"1028","742533"
"1029","1394676"
"1030","1378434"
"1031","1342707"
"1032","1342789"
"1033","1398807"
"1034","497673"
"1035","497776"
"1036","1440528"
"1037","1440715"
"1038","1441374"
"1039","1423071"
"1040","1378957"
"1041","1379552"
"1042","539201"
"1043","1424340"
"1044","1382516"
"1045","1382552"
"1046","1442737"
"1047","1443266"
"1048","513779"
"1049","1399484"
"1050","1401118"
"1051","1426371"
"1052","1426410"
"1053","1427239"
"1054","1427275"
"1055","1427556"
"1056","1447376"
"1057","1382981"
"1058","1451319"
"1059","1386251"
"1060","1386523"
"1061","1388077"
"1062","1472118"
"1063","1404632"
"1064","1404687"
"1065","1388349"
"1066","1388684"
"1067","1478017"
"1068","1391237"
"1069","1479836"
"1070","1458886"
"1071","1459089"
"1072","1404799"
"1073","1413027"
"1074","993559"
"1075","1437005"
"1076","347134"
"1077","1488025"
"1078","1526833"
"1079","1526927"
"1080","1526945"
"1081","1490701"
"1082","1491306"
"1083","1491351"
"1084","1491360"
"1085","1491409"
"1086","1491445"
"1087","517900"
"1088","1491614"
"1089","531111"
"1090","1527906"
"1091","1491904"
"1092","1491913"
"1093","1468885"
"1094","1469314"
"1095","569039"
"1096","1492808"
"1097","1493654"
"1098","1517112"
"1099","951447"
"1100","1517792"
"1101","570231"
"1102","1519264"
"1103","509231"
"1104","576710"
"1105","1661480"
"1106","1520354"
"1107","1521445"
"1108","643519"
"1109","1664315"
"1110","591900"
"1111","1667268"
"1112","1630141"
"1113","1630280"
"1114","1667615"
"1115","645616"
"1116","1753693"
"1117","648215"
"1118","1599109"
"1119","1599239"
"1120","623409"
"1121","652034"
"1122","1759828"
"1123","657208"
"1124","600174"
"1125","640170"
"1126","1676457"
"1127","511515"
"1128","653657"
"1129","697754"
"1130","1605372"
"1131","686477"
"1132","125471"
"1133","664336"
"1134","1644643"
"1135","674111"
"1136","675332"
"1137","1607004"
"1138","1607170"
"1139","1820746"
"1140","1646777"
"1141","1546103"
"1142","1825367"
"1143","1647970"
"1144","64619"
"1145","1830240"
"1146","678717"
"1147","1832132"
"1148","1832909"
"1149","712004"
"1150","669667"
"1151","692955"
"1152","680756"
"1153","1838228"
"1154","694708"
"1155","1840931"
"1156","1908082"
"1157","702500"
"1158","1841563"
"1159","1842065"
"1160","482772"
"1161","722414"
"1162","1843080"
"1163","1843688"
"1164","1554489"
"1165","623306"
"1166","1619070"
"1167","1845673"
"1168","725013"
"1169","1889499"
"1170","1890459"
"1171","1860911"
"1172","1862036"
"1173","784373"
"1174","540926"
"1175","1942602"
"1176","1916760"
"1177","1916948"
"1178","999430"
"1179","1878185"
"1180","1944398"
"1181","1917600"
"1182","1900666"
"1183","1919976"
"1184","1216291"
"1185","1883693"
"1186","1922994"
"1187","1923740"
"1188","1947102"
"1189","1885307"
"1190","1885585"
"1191","1968198"
"1192","1969319"
"1193","1969403"
"1194","1969485"
"1195","1951350"
"1196","1956702"
"1197","1971693"
"1198","1929247"
"1199","1964668"
"1200","1929863"
"1201","737771"
"1202","1932993"
"1203","1965768"
"1204","1966671"
"1205","1976652"
"1206","1977154"
"1207","1978151"
"1208","761374"
"1209","1978713"
"1210","1979381"
"1211","2023384"
"1212","745105"
"1213","745178"
"1214","398350"
"1215","2024907"
"1216","1983623"
"1217","2003975"
"1218","2006118"
"1219","2006471"
"1220","2052777"
"1221","2008130"
"1222","1988646"
"1223","1562176"
"1224","1990005"
"1225","1562859"
"1226","2033226"
"1227","2036450"
"1228","764414"
"1229","2012315"
"1230","2012436"
"1231","765578"
"1232","2038119"
"1233","2038267"
"1234","2038409"
"1235","748647"
"1236","2015370"
"1237","2069793"
"1238","790721"
"1239","791719"
"1240","2039264"
"1241","2043346"
"1242","1909070"
"1243","1568842"
"1244","2067007"
"1245","2089036"
"1246","1189993"
"1247","2124795"
"1248","2108227"
"1249","2078816"
"1250","2082532"
"1251","825678"
"1252","2144739"
"1253","752970"
"1254","2125813"
"1255","2126977"
"1256","2162966"
"1257","1573239"
"1258","1573257"
"1259","2130303"
"1260","794578"
"1261","2148586"
"1262","795070"
"1263","1574151"
"1264","1574834"
"1265","802110"
"1266","2112439"
"1267","2115104"
"1268","2170813"
"1269","1575569"
"1270","1575596"
"1271","1576230"
"1272","2132932"
"1273","2134301"
"1274","1576959"
"1275","2173092"
"1276","826871"
"1277","829014"
"1278","2176150"
"1279","2119634"
"1280","2121196"
"1281","840242"
"1282","2200354"
"1283","2224239"
"1284","2138466"
"1285","2138626"
"1286","2180223"
"1287","2181426"
"1288","806378"
"1289","2182786"
"1290","2158156"
"1291","2277860"
"1292","2251794"
"1293","2211480"
"1294","830319"
"1295","2254508"
"1296","832872"
"1297","2233950"
"1298","2259679"
"1299","2259688"
"1300","1583836"
"1301","1583845"
"1302","1584114"
"1303","2306993"
"1304","2260406"
"1305","2288772"
"1306","820570"
"1307","821120"
"1308","2238544"
"1309","2242523"
"1310","2243221"
"1311","2221854"
"1312","2264404"
"1313","2333131"
"1314","845210"
"1315","2317672"
"1316","2247612"
"1317","2336806"
"1318","2267665"
"1319","2338828"
"1320","861171"
"1321","2249399"
"1322","2250694"
"1323","870351"
"1324","810919"
"1325","2270254"
"1326","2360043"
"1327","2274391"
"1328","2324643"
"1329","2325350"
"1330","2325369"
"1331","2360454"
"1332","2390013"
"1333","2326142"
"1334","36812"
"1335","836610"
"1336","2327907"
"1337","837260"
"1338","2303910"
"1339","2394628"
"1340","2367471"
"1341","2367921"
"1342","2349815"
"1343","2350222"
"1344","2351247"
"1345","105071"
"1346","2351274"
"1347","2352253"
"1348","2397339"
"1349","2398701"
"1350","2398747"
"1351","849414"
"1352","2454465"
"1353","2454906"
"1354","2456021"
"1355","2482196"
"1356","2429838"
"1357","2432481"
"1358","2353595"
"1359","2354985"
"1360","2433312"
"1361","2372028"
"1362","2434113"
"1363","2485562"
"1364","2463252"
"1365","2465368"
"1366","2507512"
"1367","2489823"
"1368","2489850"
"1369","2489887"
"1370","865973"
"1371","2490520"
"1372","2490575"
"1373","2411619"
"1374","2508032"
"1375","2465881"
"1376","2379858"
"1377","2468275"
"1378","2380443"
"1379","2511014"
"1380","901901"
"1381","913904"
"1382","2476168"
"1383","2384647"
"1384","2385493"
"1385","2562650"
"1386","2592312"
"1387","2533100"
"1388","2534479"
"1389","2592714"
"1390","2536017"
"1391","2522337"
"1392","2568997"
"1393","2618780"
"1394","2619152"
"1395","2538477"
"1396","2526166"
"1397","2569529"
"1398","2646448"
"1399","2599601"
"1400","2670911"
"1401","2600682"
"1402","2673211"
"1403","2647155"
"1404","2575249"
"1405","2673819"
"1406","2576367"
"1407","2576527"
"1408","2576572"
"1409","2627791"
"1410","2649588"
"1411","943107"
"1412","2628314"
"1413","2628453"
"1414","2549857"
"1415","875178"
"1416","2550602"
"1417","2580010"
"1418","2608763"
"1419","876072"
"1420","2679101"
"1421","2609975"
"1422","2654434"
"1423","877369"
"1424","2580681"
"1425","2582827"
"1426","2681560"
"1427","2655749"
"1428","2611718"
"1429","2631510"
"1430","2634191"
"1431","2684598"
"1432","934011"
"1433","2634351"
"1434","2634696"
"1435","2634874"
"1436","919737"
"1437","2560236"
"1438","2728157"
"1439","2701084"
"1440","2752189"
"1441","2730431"
"1442","2731586"
"1443","2754521"
"1444","2706735"
"1445","2754969"
"1446","2755621"
"1447","2734233"
"1448","2708159"
"1449","922634"
"1450","2735146"
"1451","923109"
"1452","2736291"
"1453","2757205"
"1454","2694663"
"1455","2760214"
"1456","2760232"
"1457","2760380"
"1458","2760399"
"1459","2784881"
"1460","2713489"
"1461","2807632"
"1462","2787686"
"1463","2738615"
"1464","2741679"
"1465","2810285"
"1466","2762106"
"1467","2743235"
"1468","2789710"
"1469","968605"
"1470","2697981"
"1471","2763215"
"1472","2790565"
"1473","2744894"
"1474","938840"
"1475","2765273"
"1476","2765965"
"1477","2765983"
"1478","2813996"
"1479","2814528"
"1480","2747644"
"1481","2816410"
"1482","2816906"
"1483","2768733"
"1484","2723488"
"1485","654757"
"1486","2837415"
"1487","2817604"
"1488","2821160"
"1489","2821188"
"1490","2773157"
"1491","2842307"
"1492","2775142"
"1493","2775629"
"1494","2775834"
"1495","2858951"
"1496","1000409"
"1497","2860208"
"1498","2803924"
"1499","985732"
"1500","2847508"
"1501","2806345"
"1502","2907354"
"1503","2932002"
"1504","2851804"
"1505","965417"
"1506","2865986"
"1507","2934378"
"1508","2911182"
"1509","2954031"
"1510","2868781"
"1511","1023154"
"1512","1023248"
"1513","2891622"
"1514","1023275"
"1515","2936215"
"1516","2936390"
"1517","1023408"
"1518","1023453"
"1519","2913702"
"1520","1023538"
"1521","2870579"
"1522","1023725"
"1523","2937940"
"1524","2913980"
"1525","2914521"
"1526","1023994"
"1527","2976396"
"1528","2977348"
"1529","2873413"
"1530","2873477"
"1531","2896083"
"1532","2916600"
"1533","2977562"
"1534","2977601"
"1535","2939896"
"1536","2941068"
"1537","2958990"
"1538","2875332"
"1539","2898386"
"1540","2917362"
"1541","2942702"
"1542","2978970"
"1543","2980209"
"1544","2942962"
"1545","2943008"
"1546","2943165"
"1547","2961534"
"1548","2961730"
"1549","2961879"
"1550","2900261"
"1551","2944144"
"1552","2901101"
"1553","2983778"
"1554","2962821"
"1555","2999603"
"1556","2984690"
"1557","2984702"
"1558","2944827"
"1559","2944993"
"1560","977335"
"1561","2922900"
"1562","2985428"
"1563","2947350"
"1564","3003075"
"1565","2988344"
"1566","2988401"
"1567","2923260"
"1568","2947789"
"1569","3003785"
"1570","3003806"
"1571","1024058"
"1572","2948768"
"1573","1039128"
"1574","1039173"
"1575","3005332"
"1576","2925312"
"1577","2990020"
"1578","2990244"
"1579","2991326"
"1580","2950789"
"1581","3007260"
"1582","2925657"
"1583","2925666"
"1584","219343"
"1585","3025639"
"1586","2993478"
"1587","1039427"
"1588","1039454"
"1589","1039511"
"1590","2951562"
"1591","3011258"
"1592","1039650"
"1593","1039735"
"1594","3049617"
"1595","3028171"
"1596","3029712"
"1597","1024227"
"1598","3077085"
"1599","1020199"
"1600","1020229"
"1601","1020238"
"1602","1020247"
"1603","1020256"
"1604","3030307"
"1605","3031751"
"1606","1054792"
"1607","1055007"
"1608","315629"
"1609","1055315"
"1610","1055418"
"1611","3103603"
"1612","1055650"
"1613","1007846"
"1614","3033915"
"1615","1055892"
"1616","3016972"
"1617","3082128"
"1618","1040795"
"1619","1024348"
"1620","1020265"
"1621","1020274"
"1622","1020283"
"1623","1020292"
"1624","1020313"
"1625","1020340"
"1626","1040900"
"1627","1020386"
"1628","1020425"
"1629","1020452"
"1630","1020461"
"1631","1024526"
"1632","1024544"
"1633","1024599"
"1634","1024610"
"1635","1020489"
"1636","1020528"
"1637","1041091"
"1638","1024629"
"1639","1024656"
"1640","1041297"
"1641","1020603"
"1642","1020630"
"1643","1020685"
"1644","1020751"
"1645","1020818"
"1646","3021480"
"1647","3021501"
"1648","1041514"
"1649","3022021"
"1650","1024834"
"1651","1020890"
"1652","1021011"
"1653","1021075"
"1654","1021105"
"1655","1021299"
"1656","3023774"
"1657","3024744"
"1658","1021477"
"1659","1021655"
"1660","3114935"
"1661","1025000"
"1662","1025055"
"1663","1025288"
"1664","1025493"
"1665","1021758"
"1666","3116144"
"1667","1042351"
"1668","3116797"
"1669","3116863"
"1670","1042409"
"1671","1042454"
"1672","1042762"
"1673","1042940"
"1674","1043134"
"1675","1025701"
"1676","1068490"
"1677","3139291"
"1678","3140288"
"1679","1056077"
"1680","2967509"
"1681","1056107"
"1682","2968083"
"1683","1056161"
"1684","1056170"
"1685","1056189"
"1686","438368"
"1687","1056291"
"1688","3141780"
"1689","3141838"
"1690","1025774"
"1691","1025813"
"1692","1056479"
"1693","1025943"
"1694","1026016"
"1695","1026043"
"1696","936109"
"1697","1068623"
"1698","1068687"
"1699","1068726"
"1700","1068762"
"1701","1068799"
"1702","1056910"
"1703","1057029"
"1704","1026315"
"1705","2971430"
"1706","1068847"
"1707","1068892"
"1708","1069040"
"1709","3099005"
"1710","2972950"
"1711","3099434"
"1712","1076299"
"1713","1076338"
