"SubgroupID","ID_RSSD"
"1","4036726"
"1","3815504"
"1","3815492"
"1","3959163"
"1","3735871"
"1","3843785"
"1","3951608"
"1","3801664"
"1","3801637"
"1","3963432"
"1","3815474"
"1","3821242"
"1","4088462"
"1","4098096"
"1","3938391"
"1","3776276"
"1","3735134"
"2","484422"
"2","3410066"
"2","451965"
"2","3614024"
"2","3539042"
"2","3690336"
"2","3642803"
"2","3621291"
"2","3632859"
"2","3721212"
"2","3642764"
"2","3632738"
"2","3597734"
"2","3462887"
"2","3843833"
"2","3410093"
"2","3632877"
"2","3801543"
"2","3559219"
"2","3461974"
"2","3597743"
"3","484422"
"3","3842836"
"3","451965"
"3","3469037"
"4","484422"
"4","3394960"
"4","451965"
"4","3463044"
"4","3538308"
"4","3801628"
"4","3451975"
"4","3462373"
"4","3538371"
"4","3453755"
"4","3621415"
"4","3666911"
"4","3462878"
"4","3401514"
"4","3395079"
"4","3605581"
"4","3462980"
"4","3394951"
"4","3614109"
"4","3489213"
"4","3642812"
"4","3632804"
"4","3632886"
"4","3462328"
"4","3614127"
"4","3801525"
"5","484422"
"5","761374"
"5","451965"
"5","3430792"
"5","2722904"
"5","2722904"
"5","2722904"
"5","2722904"
"5","2722904"
"5","2722904"
"5","2722904"
"5","2262240"
"5","3335280"
"5","3452806"
"6","484422"
"6","3321706"
"6","451965"
"6","3335310"
"6","3452749"
"6","3351477"
"6","3345382"
"6","3345421"
"6","3352120"
"6","3351534"
"6","3351495"
"6","3351338"
"6","3351301"
"6","3352072"
"6","3351329"
"6","3351374"
"6","3352111"
"6","3345364"
"6","3321724"
"6","3370469"
"6","3351543"
"6","3370656"
"6","3351507"
"6","3352102"
"6","3345337"
"6","3370487"
"6","3351525"
"6","3352081"
"6","3351486"
"6","3351310"
"6","3335347"
"6","3452730"
"6","3451948"
"6","3352090"
"6","3345412"
"7","484422"
"7","3721221"
"7","451965"
"7","3842890"
"7","3775989"
"7","3843824"
"7","3721230"
"8","484422"
"8","3721155"
"8","451965"
"8","3808766"
"8","3881433"
"9","484422"
"9","3431100"
"9","451965"
"9","3431548"
"9","3431548"
"10","484422"
"10","2738615"
"10","451965"
"10","3581283"
"10","2514444"
"10","2514444"
"11","484422"
"11","2042068"
"11","451965"
"11","2004114"
"12","484422"
"12","2531825"
"12","451965"
"12","2231282"
"12","2231282"
"13","484422"
"13","3665866"
"13","451965"
"13","3690288"
"13","3687176"
"13","3690260"
"13","3690279"
"14","484422"
"14","3606364"
"14","451965"
"14","3606373"
"14","3606373"
"14","3606373"
"14","3606373"
"14","3452806"
"14","3452806"
"14","3452806"
"14","3452806"
"15","484422"
"15","2723488"
"15","451965"
"15","2582724"
"16","484422"
"16","3221730"
"16","451965"
"16","3842836"
"16","3842836"
"16","3842836"
"16","3842836"
"16","3842836"
"16","3842836"
"16","3842836"
"16","3842836"
"16","3842836"
"17","484422"
"17","2924548"
"17","451965"
"17","2924557"
"18","484422"
"18","3313336"
"18","451965"
"18","2461100"
