"SubgroupID","ID_RSSD"
"215","29104"
"216","1048773"
"216","229801"
"217","1048812"
"217","866000"
"218","1057896"
"218","297051"
"219","1057908"
"219","890050"
"220","1057962"
"220","507152"
"221","1057980"
"221","262059"
"222","1058071"
"222","172859"
"223","1058286"
"223","869551"
"224","1058343"
"224","525053"
"225","1058389"
"225","300456"
"226","1020854"
"226","540056"
"227","1020854"
"227","858452"
"228","1020881"
"228","805250"
"229","1020902"
"229","527954"
"230","1020920"
"230","903950"
"231","1020920"
"231","1336993"
"232","1020920"
"232","1128563"
"233","1021570"
"233","810544"
"234","1021682"
"234","961259"
"235","1022063"
"235","236256"
"236","1022670"
"236","1022689"
"237","1022764"
"237","701062"
"238","1036051"
"238","1036248"
"239","1036051"
"239","1036211"
"240","1036051"
"240","1171569"
"241","1036051"
"241","1036202"
"242","1036051"
"242","1036163"
"243","1036051"
"243","1036257"
"244","1036051"
"244","1035924"
"245","1036051"
"245","1036369"
"246","1036051"
"246","1036305"
"247","1036051"
"247","1381706"
"248","1036051"
"248","1036332"
"249","1036051"
"249","187077"
"250","1036051"
"250","1036220"
"251","1036051"
"251","1035830"
"252","1036051"
"252","1036266"
"253","1036051"
"253","1036275"
"254","1036051"
"254","1036378"
"255","1036051"
"255","1036323"
"256","1036051"
"256","1036190"
"257","1036051"
"257","1036293"
"258","1036051"
"258","1036181"
"259","1070345"
"259","1070363"
"260","1070345"
"260","723112"
"261","1070420"
"261","786210"
"262","1070420"
"262","1070439"
"263","1070448"
"263","645625"
"264","1070484"
"264","1155215"
"265","1070484"
"265","410917"
"266","1070541"
"266","371223"
"267","1070578"
"267","577128"
"268","1070644"
"268","509811"
"269","1058398"
"269","813657"
"270","1058398"
"270","1353570"
"271","1058558"
"271","671558"
"272","1058697"
"272","657954"
"273","1058932"
"273","157155"
"274","1059340"
"274","605656"
"275","1059519"
"275","814953"
"276","1059537"
"276","111157"
"277","1059555"
"277","529659"
"278","1059573"
"278","937759"
"279","1022997"
"279","106452"
"280","1023079"
"280","171133"
"281","1076169"
"281","911339"
"282","1076208"
"282","922924"
"283","1076217"
"283","734734"
"284","1076217"
"284","1010930"
"285","1076262"
"285","1011526"
"286","1076329"
"286","277820"
"287","1076422"
"287","41629"
"288","1076431"
"288","216922"
"289","1048858"
"289","910118"
"290","1048867"
"290","202907"
"291","1048894"
"291","837000"
"292","1049341"
"292","1049369"
"293","1049828"
"293","1049837"
"294","1049828"
"294","936855"
"295","1059582"
"295","237954"
"296","1059591"
"296","275657"
"297","1059715"
"297","660655"
"298","1059724"
"298","235950"
"299","1059733"
"299","993250"
"300","1059751"
"300","645157"
"301","1059818"
"301","276551"
"302","1059975"
"302","72258"
"303","1060047"
"303","634544"
"304","1080885"
"304","113030"
"305","1081097"
"305","323138"
"306","1081136"
"306","423739"
"307","1081239"
"307","200435"
"308","1081332"
"308","575133"
"309","1070765"
"309","754826"
"310","1070970"
"310","956527"
"311","1070998"
"311","961811"
"312","1071155"
"312","176325"
"313","1071191"
"313","680813"
"314","1071249"
"314","422116"
"315","1071258"
"315","243414"
"316","1071276"
"316","947141"
"317","1071276"
"317","820310"
"318","1071276"
"318","165628"
"319","1036707"
"319","1036257"
"320","1036707"
"320","1036305"
"321","1036707"
"321","1036293"
"322","1036707"
"322","1036583"
"323","1036707"
"323","1036716"
"324","1036707"
"324","1036136"
"325","1036707"
"325","1036275"
"326","1036707"
"326","1036622"
"327","1036707"
"327","1036323"
"328","1036707"
"328","1036734"
"329","1036707"
"329","1036211"
"330","1036707"
"330","1036079"
"331","1036707"
"331","1036118"
"332","1036707"
"332","1036097"
"333","1036707"
"333","1036396"
"334","1036707"
"334","1035830"
"335","1036707"
"335","1036613"
"336","1036707"
"336","1036369"
"337","1036707"
"337","1036145"
"338","1036707"
"338","1036761"
"339","1036707"
"339","1036556"
"340","1036707"
"340","1035924"
"341","1036707"
"341","1036190"
"342","1036707"
"342","1036695"
"343","1036707"
"343","1036127"
"344","1036707"
"344","1036220"
"345","1036707"
"345","1036547"
"346","1036707"
"346","1035979"
"347","1036707"
"347","1035942"
"348","1036707"
"348","1036060"
"349","1036707"
"349","1036314"
"350","1036707"
"350","1036408"
"351","1036707"
"351","1036088"
"352","1036707"
"352","1036248"
"353","1036707"
"353","1036677"
"354","1036707"
"354","1036266"
"355","1036707"
"355","1036378"
"356","1036707"
"356","1036417"
"357","1036707"
"357","1036631"
"358","1036707"
"358","1036640"
"359","1036707"
"359","1036239"
"360","1036707"
"360","1036202"
"361","1036707"
"361","1381706"
"362","1036707"
"362","1036181"
"363","1036707"
"363","1036332"
"364","1036707"
"364","1036109"
"365","1037003"
"365","955100"
"366","1037003"
"366","1037021"
"367","1037003"
"367","1037012"
"368","1037003"
"368","501105"
"369","1094314"
"369","853952"
"370","1094314"
"370","854454"
"371","1094444"
"371","426758"
"372","1094480"
"372","697156"
"373","1094556"
"373","657459"
"374","1094556"
"374","1094565"
"375","1050178"
"375","99853"
"376","1050226"
"376","350750"
"377","1050495"
"377","134156"
"378","1050495"
"378","1050507"
"379","1050646"
"379","403151"
"380","1050712"
"380","339951"
"381","1050730"
"381","858452"
"382","1060104"
"382","393355"
"383","1060131"
"383","198859"
"384","1060168"
"384","206156"
"385","1060234"
"385","638850"
"386","1060243"
"386","706254"
"387","1060355"
"387","876353"
"388","1060485"
"388","648251"
"389","1060524"
"389","552059"
"390","1060627"
"390","1060645"
"391","1060627"
"391","1020890"
"392","1071306"
"392","42420"
"393","1071333"
"393","892223"
"394","1071342"
"394","425818"
"395","1071388"
"395","504311"
"396","1071397"
"396","936426"
"397","1071454"
"397","614313"
"398","1071454"
"398","755328"
"399","1071463"
"399","647218"
"400","1071502"
"400","584724"
"401","1071539"
"401","211114"
"402","1081510"
"402","199436"
"403","1081529"
"403","132938"
"404","1081613"
"404","99536"
"405","1081622"
"405","695732"
"406","1081622"
"406","6039"
"407","1081686"
"407","544335"
"408","1081716"
"408","234739"
"409","1081725"
"409","715032"
"410","1081873"
"410","184937"
"411","1082058"
"411","210238"
"412","1050794"
"412","3252"
"413","1050806"
"413","455150"
"414","1050909"
"414","381343"
"415","1051009"
"415","566056"
"416","1051054"
"416","218850"
"417","1051063"
"417","418856"
"418","1051072"
"418","412153"
"419","1051081"
"419","482455"
"420","1051175"
"420","988452"
"421","1060690"
"421","921655"
"422","1060711"
"422","881852"
"423","418324"
"423","1385160"
"424","418324"
"424","1385133"
"425","418324"
"425","1385151"
"426","418324"
"426","1385142"
"427","418324"
"427","1385124"
"428","418324"
"428","1385115"
"429","1060850"
"429","955959"
"430","1060917"
"430","1003455"
"431","1061110"
"431","965051"
"432","1061156"
"432","469559"
"433","1061165"
"433","3458"
"434","1061222"
"434","869953"
"435","1061316"
"435","837158"
"436","1061455"
"436","171656"
"437","1071566"
"437","295011"
"438","1071575"
"438","782016"
"439","1071605"
"439","370721"
"440","1071614"
"440","289225"
"441","1071623"
"441","495419"
"442","1071726"
"442","362717"
"443","1071735"
"443","492810"
"444","1071771"
"444","485214"
"445","1071810"
"445","812614"
"446","1051193"
"446","550354"
"447","1051317"
"447","246657"
"448","1051371"
"448","614256"
"449","1051380"
"449","613754"
"450","1051380"
"450","186557"
"451","1051380"
"451","850456"
"452","1051380"
"452","811251"
"453","1051380"
"453","2451"
"454","1051399"
"454","911759"
"455","1051401"
"455","925055"
"456","1051410"
"456","274052"
"457","1051429"
"457","967952"
"458","1051465"
"458","278555"
"459","1082067"
"459","764030"
"460","1082209"
"460","539032"
"461","1082236"
"461","135836"
"462","1082375"
"462","914237"
"463","1082393"
"463","972732"
"464","1082478"
"464","218131"
"465","1082544"
"465","364430"
"466","1082601"
"466","262237"
"467","1061594"
"467","5751"
"468","1061624"
"468","958651"
"469","1061660"
"469","416656"
"470","1061679"
"470","260055"
"471","1061679"
"471","1230886"
"472","1061736"
"472","207050"
"473","1061754"
"473","800853"
"474","1061772"
"474","372855"
"475","1061857"
"475","74056"
"476","1061893"
"476","492650"
"477","1082692"
"477","875936"
"478","1082777"
"478","716235"
"479","1082777"
"479","37435"
"480","1082777"
"480","1010033"
"481","1082786"
"481","573335"
"482","1082834"
"482","702836"
"483","1082889"
"483","533535"
"484","1082898"
"484","441630"
"485","1083091"
"485","211338"
"486","1083158"
"486","289739"
"487","1094640"
"487","485559"
"488","1094640"
"488","1094695"
"489","1094828"
"489","663245"
"490","1095058"
"490","352745"
"491","1095245"
"491","428855"
"492","1095272"
"492","688556"
"493","1095272"
"493","1344989"
"494","1095414"
"494","385248"
"495","1095469"
"495","904359"
"496","1095674"
"496","970242"
"497","1051504"
"497","989758"
"498","1051670"
"498","918954"
"499","1051906"
"499","1016259"
"500","1051951"
"500","678557"
"501","1051979"
"501","112051"
"502","1061932"
"502","184759"
"503","1061950"
"503","1014451"
"504","1061987"
"504","1014853"
"505","1061996"
"505","64150"
"506","1062050"
"506","145554"
"507","1062126"
"507","348159"
"508","1062135"
"508","142955"
"509","1062416"
"509","394156"
"510","1062425"
"510","9955"
"511","1095722"
"511","765448"
"512","1095759"
"512","342054"
"513","1095807"
"513","524757"
"514","1095816"
"514","349343"
"515","1095843"
"515","261146"
"516","1095852"
"516","317258"
"517","1095861"
"517","152440"
"518","1095870"
"518","747051"
"519","1095889"
"519","772745"
"520","1076495"
"520","713926"
"521","1076525"
"521","355120"
"522","1076619"
"522","348720"
"523","1076673"
"523","186221"
"524","1076691"
"524","958727"
"525","1078846"
"525","1268348"
"526","1078846"
"526","1268357"
"527","1078846"
"527","395238"
"528","1078846"
"528","1078855"
"529","1078958"
"529","680130"
"530","1083185"
"530","361439"
"531","1083318"
"531","568939"
"532","1083402"
"532","118736"
"533","1083475"
"533","29636"
"534","1083587"
"534","924236"
"535","1083729"
"535","101037"
"536","1083783"
"536","150035"
"537","1083895"
"537","628936"
"538","1083895"
"538","994435"
"539","1062500"
"539","354851"
"540","1062528"
"540","621151"
"541","1062694"
"541","753052"
"542","1062706"
"542","175056"
"543","1062715"
"543","454658"
"544","1062760"
"544","247551"
"545","1062788"
"545","871358"
"546","1062854"
"546","984351"
"547","1062863"
"547","998358"
"548","1062872"
"548","469250"
"549","1052220"
"549","311050"
"550","1052293"
"550","746755"
"551","1052350"
"551","1014059"
"552","1052387"
"552","340555"
"553","1052846"
"553","850054"
"554","1052949"
"554","235558"
"555","1052958"
"555","155759"
"556","1053142"
"556","42457"
"557","1096037"
"557","619859"
"558","1096046"
"558","400057"
"559","1096091"
"559","659556"
"560","1096176"
"560","263243"
"561","1096297"
"561","825940"
"562","1096372"
"562","501459"
"563","1096372"
"563","443456"
"564","1096390"
"564","724940"
"565","1096448"
"565","114840"
"566","1096484"
"566","972648"
"567","1062939"
"567","531157"
"568","1062975"
"568","953852"
"569","1063048"
"569","225054"
"570","1063075"
"570","814551"
"571","1063084"
"571","751852"
"572","1063141"
"572","356659"
"573","1063244"
"573","1011553"
"574","1063244"
"574","1063253"
"575","1063271"
"575","397858"
"576","1083952"
"576","148238"
"577","1083998"
"577","280138"
"578","1084016"
"578","34434"
"579","1084025"
"579","411231"
"580","1084052"
"580","112332"
"581","1084061"
"581","859637"
"582","1084203"
"582","136338"
"583","1084472"
"583","357937"
"584","1084481"
"584","450632"
"585","1053272"
"585","1021020"
"586","1053311"
"586","493152"
"587","1053320"
"587","1337356"
"588","1053320"
"588","1337365"
"589","1053320"
"589","244158"
"590","1053339"
"590","829452"
"591","1053496"
"591","625654"
"592","1053526"
"592","836656"
"593","1053580"
"593","450856"
"594","1096505"
"594","673440"
"595","1096550"
"595","466240"
"596","1096587"
"596","173557"
"597","1096662"
"597","897648"
"598","1096952"
"598","84541"
"599","1097025"
"599","316840"
"600","1097061"
"600","593249"
"601","1097070"
"601","590640"
"602","1063301"
"602","7456"
"603","1063329"
"603","61953"
"604","1063516"
"604","13457"
"605","1063552"
"605","760854"
"606","1063619"
"606","839255"
"607","1063749"
"607","359650"
"608","1063776"
"608","460350"
"609","1063833"
"609","464853"
"610","1063945"
"610","861153"
"611","1084575"
"611","956938"
"612","1084593"
"612","353238"
"613","1084696"
"613","564838"
"614","1084753"
"614","386432"
"615","1084801"
"615","603232"
"616","1084829"
"616","511832"
"617","1084883"
"617","8033"
"618","1084922"
"618","1023079"
"619","1085013"
"619","34537"
"620","1071856"
"620","1010015"
"621","1071865"
"621","962313"
"622","1071913"
"622","27614"
"623","1073757"
"623","480228"
"624","1073757"
"624","1308244"
"625","1073757"
"625","1308253"
"626","1073757"
"626","1308271"
"627","1073757"
"627","1308235"
"628","1085170"
"628","491934"
"629","1085198"
"629","942539"
"630","1085228"
"630","514936"
"631","1085255"
"631","501132"
"632","1085303"
"632","622037"
"633","1085330"
"633","162337"
"634","1085349"
"634","83834"
"635","1085358"
"635","467733"
"636","1064009"
"636","1009756"
"637","1064027"
"637","513256"
"638","1064081"
"638","844455"
"639","1064139"
"639","255556"
"640","1064175"
"640","456755"
"641","1064184"
"641","343051"
"642","1064278"
"642","557858"
"643","1064317"
"643","97457"
"644","1064410"
"644","265452"
"645","1097098"
"645","719656"
"646","1097100"
"646","11640"
"647","1097173"
"647","909055"
"648","1097173"
"648","447650"
"649","1097182"
"649","167341"
"650","1097249"
"650","225559"
"651","1097306"
"651","121642"
"652","1097445"
"652","862552"
"653","1097463"
"653","843542"
"654","1053777"
"654","285852"
"655","1053870"
"655","9553"
"656","1053870"
"656","1338670"
"657","1053973"
"657","1013959"
"658","1054000"
"658","1054019"
"659","1054000"
"659","1054028"
"660","1054000"
"660","144052"
"661","1054000"
"661","486350"
"662","1054000"
"662","1339686"
"663","1054073"
"663","474058"
"664","1054091"
"664","320052"
"665","1079067"
"665","800835"
"666","1079236"
"666","593230"
"667","1079562"
"667","342634"
"668","1080139"
"668","1315130"
"669","1080139"
"669","134437"
"670","1080568"
"670","101738"
"671","1080595"
"671","460033"
"672","1080652"
"672","497039"
"673","1080737"
"673","374130"
"674","1085415"
"674","717232"
"675","1085460"
"675","535034"
"676","1085509"
"676","51235"
"677","1085509"
"677","72137"
"678","1085509"
"678","269834"
"679","1085509"
"679","55439"
"680","1085509"
"680","70030"
"681","1085509"
"681","876634"
"682","1085518"
"682","642437"
"683","1085536"
"683","193537"
"684","1085572"
"684","888833"
"685","1085602"
"685","386731"
"686","1085862"
"686","613839"
"687","1085899"
"687","638131"
"688","1064429"
"688","234355"
"689","1064429"
"689","1064438"
"690","1064465"
"690","538950"
"691","1064465"
"691","1064474"
"692","1064492"
"692","440857"
"693","1064504"
"693","119153"
"694","1064513"
"694","747257"
"695","1064595"
"695","923350"
"696","1064652"
"696","918552"
"697","1064661"
"697","185251"
"698","1064689"
"698","801056"
"699","1064728"
"699","106359"
"700","1097678"
"700","303747"
"701","1097744"
"701","984856"
"702","1097838"
"702","526854"
"703","1097922"
"703","266945"
"704","1097986"
"704","698144"
"705","1097995"
"705","223452"
"706","1098004"
"706","931047"
"707","1098031"
"707","845247"
"708","1098152"
"708","493844"
"709","1085901"
"709","611031"
"710","1085929"
"710","459130"
"711","1085965"
"711","944739"
"712","1085992"
"712","715630"
"713","1086056"
"713","860334"
"714","1086122"
"714","901938"
"715","1086131"
"715","734538"
"716","1086140"
"716","610539"
"717","1086168"
"717","259330"
"718","1064915"
"718","928056"
"719","1064924"
"719","865357"
"720","1064979"
"720","835659"
"721","1065109"
"721","391959"
"722","1065163"
"722","154154"
"723","1065172"
"723","68756"
"724","1065190"
"724","1013650"
"725","1065202"
"725","1005851"
"726","1065211"
"726","73152"
"727","1054523"
"727","164957"
"728","1054550"
"728","163857"
"729","1054729"
"729","14650"
"730","1054765"
"730","488756"
"731","1054765"
"731","1054774"
"732","1116609"
"732","354310"
"733","1116609"
"733","1116618"
"734","1116681"
"734","425911"
"735","1098161"
"735","338646"
"736","1098198"
"736","23643"
"737","1098264"
"737","676049"
"738","1098303"
"738","208244"
"739","1098321"
"739","173342"
"740","1098385"
"740","93543"
"741","1098451"
"741","575348"
"742","1098509"
"742","718145"
"743","1086270"
"743","717737"
"744","1086298"
"744","616036"
"745","1086355"
"745","89032"
"746","1086382"
"746","571135"
"747","1086449"
"747","87234"
"748","1086485"
"748","446130"
"749","1086533"
"749","463735"
"750","1086627"
"750","311939"
"751","1086739"
"751","700430"
"752","1080803"
"752","774132"
"753","1103373"
"753","233358"
"754","1103494"
"754","170257"
"755","1103702"
"755","366359"
"756","1103766"
"756","949154"
"757","1103805"
"757","174367"
"758","1103878"
"758","70450"
"759","1103999"
"759","522753"
"760","1065266"
"760","76153"
"761","1065378"
"761","1020881"
"762","1065444"
"762","1002953"
"763","1065453"
"763","709554"
"764","1065453"
"764","1023088"
"765","1065565"
"765","517357"
"766","1065613"
"766","159953"
"767","1065828"
"767","924553"
"768","1065864"
"768","324256"
"769","1065967"
"769","76854"
"770","1098554"
"770","46941"
"771","1098581"
"771","511449"
"772","1098590"
"772","884442"
"773","1098620"
"773","37640"
"774","1098639"
"774","641449"
"775","1098648"
"775","177751"
"776","1098684"
"776","712648"
"777","1098705"
"777","489548"
"778","1098741"
"778","830748"
"779","1074156"
"779","1074165"
"780","1074156"
"780","1074192"
"781","1074156"
"781","1074183"
"782","1075612"
"782","1075621"
"783","1075612"
"783","491224"
"784","1075694"
"784","717924"
"785","1104017"
"785","738769"
"786","1104071"
"786","809650"
"787","1104110"
"787","198961"
"788","1104231"
"788","1001152"
"789","1104325"
"789","556459"
"790","1104389"
"790","412667"
"791","1104503"
"791","924058"
"792","1104530"
"792","926959"
"793","1066003"
"793","1066012"
"794","1066049"
"794","257756"
"795","1066209"
"795","1000052"
"796","1066209"
"796","187750"
"797","1066209"
"797","970251"
"798","1066209"
"798","411651"
"799","1066209"
"799","724557"
"800","1066209"
"800","536349"
"801","1066209"
"801","649744"
"802","1066263"
"802","1055913"
"803","1066414"
"803","770657"
"804","1066414"
"804","895550"
"805","1066432"
"805","183958"
"806","1066526"
"806","1230242"
"807","1066713"
"807","1021365"
"808","1098796"
"808","133850"
"809","1098808"
"809","141958"
"810","1098844"
"810","749242"
"811","1098880"
"811","22048"
"812","1098929"
"812","209148"
"813","1099065"
"813","1007051"
"814","1099092"
"814","314444"
"815","1099122"
"815","899343"
"816","1099140"
"816","173641"
"817","1117129"
"817","474919"
"818","1117213"
"818","186717"
"819","1117316"
"819","928618"
"820","1117464"
"820","5210"
"821","1117491"
"821","1007417"
"822","1117512"
"822","215710"
"823","1086775"
"823","320034"
"824","1086814"
"824","763930"
"825","1099195"
"825","496845"
"826","1099225"
"826","509857"
"827","1099252"
"827","691042"
"828","1099270"
"828","617145"
"829","1099346"
"829","370347"
"830","1099346"
"830","1020706"
"831","1099382"
"831","467658"
"832","1099421"
"832","246947"
"833","1099449"
"833","251745"
"834","1099506"
"834","644842"
"835","1066759"
"835","1066768"
"836","1066759"
"836","382256"
"837","1066852"
"837","942454"
"838","1066937"
"838","414652"
"839","1066946"
"839","636753"
"840","1066964"
"840","51356"
"841","1067000"
"841","757452"
"842","1067028"
"842","275255"
"843","1067206"
"843","175458"
"844","1067215"
"844","1240960"
"845","1067233"
"845","249658"
"846","1075881"
"846","214722"
"847","1076105"
"847","610128"
"848","1076123"
"848","899428"
"849","1076150"
"849","886624"
"850","1125290"
"850","23456"
"851","1125320"
"851","1125339"
"852","1125320"
"852","280558"
"853","1104567"
"853","89957"
"854","1104615"
"854","597452"
"855","1104624"
"855","491653"
"856","1104923"
"856","537560"
"857","1104941"
"857","393252"
"858","1104978"
"858","785857"
"859","1105014"
"859","623454"
"860","1105078"
"860","1016857"
"861","1105283"
"861","519267"
"862","1099579"
"862","340443"
"863","1099618"
"863","614948"
"864","1099627"
"864","129349"
"865","1099654"
"865","137447"
"866","1099663"
"866","629148"
"867","1099672"
"867","677644"
"868","1099690"
"868","100843"
"869","1099748"
"869","823142"
"870","1099784"
"870","1001853"
"871","1125357"
"871","970055"
"872","1125423"
"872","914853"
"873","1125432"
"873","576354"
"874","1125441"
"874","267652"
"875","1125450"
"875","691556"
"876","1125496"
"876","950758"
"877","1125553"
"877","983550"
"878","1125571"
"878","344852"
"879","1125580"
"879","815950"
"880","1117688"
"880","732918"
"881","1118238"
"881","289515"
"882","1118265"
"882","1118274"
"883","1118265"
"883","790918"
"884","1118283"
"884","341918"
"885","1118340"
"885","399517"
"886","1118368"
"886","978118"
"887","1118434"
"887","852713"
"888","1067242"
"888","733951"
"889","1067354"
"889","767255"
"890","1067372"
"890","1021150"
"891","1067372"
"891","534756"
"892","1067514"
"892","369453"
"893","1067532"
"893","354552"
"894","1067569"
"894","116554"
"895","1067617"
"895","663656"
"896","1067701"
"896","547550"
"897","1067877"
"897","1016848"
"898","1067916"
"898","922157"
"899","1099793"
"899","481944"
"900","1099805"
"900","86349"
"901","1099814"
"901","441359"
"902","1099814"
"902","760742"
"903","1099823"
"903","433550"
"904","1099841"
"904","998648"
"905","1099896"
"905","466754"
"906","1099908"
"906","285740"
"907","1099917"
"907","707354"
"908","1099980"
"908","906241"
"909","1125647"
"909","164153"
"910","1125656"
"910","1008955"
"911","1125674"
"911","860352"
"912","1125683"
"912","538754"
"913","1125692"
"913","890957"
"914","1125740"
"914","61355"
"915","1125795"
"915","72454"
"916","1125898"
"916","589158"
"917","1125900"
